Release Index,File,LOC,LOC Thouched,LOC Added,MAX LOC Added,AVERAGE LOC Added,Num Revisions,Num Authors,Churn,MAX Churn,AVERAGE Churn,ChgSet Size,MAX ChgSetSize,AVERAGE ChgSetSize,Buggy,Num Bugs
14,src/main/java/org/apache/distributedlog/api/subscription/SubscriptionStateStore.java,36,22,7,7,7.0,1,1,3,3,3.0,253,253,253.0,?,0
14,site/docs/4.5.1/deployment/manual.md,34,112,56,56,56.0,1,1,56,56,56.0,30,30,30.0,?,0
14,src/main/java/org/apache/distributedlog/auditor/DLAuditor.java,585,188,52,52,52.0,1,1,10,10,10.0,253,253,253.0,?,0
14,site/docs/latest/overview/overview.md,42,16,4,4,4.0,1,1,0,0,0.0,14,14,14.0,?,0
14,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorRollingRestartTest.java,60,4,1,1,1.0,1,1,0,0,0.0,40,40,40.0,?,0
14,site/docs/4.6.0/security/sasl.md,146,404,202,202,202.0,1,1,202,202,202.0,30,30,30.0,?,0
14,src/main/java/org/apache/distributedlog/impl/metadata/BKDLConfig.java,360,110,28,28,28.0,1,1,1,1,1.0,253,253,253.0,?,0
14,bookkeeper-common/pom.xml,112,228,114,103,57.0,2,1,114,103,57.0,62,40,31.0,?,0
14,src/main/java/org/apache/distributedlog/EnvelopedEntryWriter.java,198,4,1,1,1.0,1,1,0,0,0.0,253,253,253.0,?,0
14,src/main/java/org/apache/distributedlog/injector/AsyncFailureInjector.java,109,4,1,1,1.0,1,1,0,0,0.0,253,253,253.0,?,0
14,site/docs/4.6.0/reference/metrics.md,3,6,3,3,3.0,1,1,3,3,3.0,30,30,30.0,?,0
