Class,Buggy In Version
core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAAnySearchDAO.java,32
client/console/src/main/resources/META-INF/resources/css/syncopeConsole.css,32
client/console/src/main/resources/org/apache/syncope/client/console/pages/Login.html,32
client/cli/src/main/java/org/apache/syncope/client/cli/commands/report/ReportResultManager.java,32
client/cli/src/main/java/org/apache/syncope/client/cli/commands/task/TaskResultManager.java,32
client/console/src/main/java/org/apache/syncope/client/console/widgets/JobWidget.java,32
common/lib/src/main/java/org/apache/syncope/common/lib/to/JobTO.java,32
core/logic/src/main/java/org/apache/syncope/core/logic/AbstractJobLogic.java,32
fit/core-reference/src/test/java/org/apache/syncope/fit/core/CamelRouteITCase.java,32
client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/AbstractMultiPanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/MultiFieldPanel.java,31
core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAUserDAO.java,18
client/enduser/src/main/java/org/apache/syncope/client/enduser/resources/AbstractBaseResource.java,31
client/console/src/main/java/org/apache/syncope/client/console/approvals/ApprovalDirectoryPanel.java,31
client/enduser/src/main/resources/META-INF/resources/app/index.html,31
client/enduser/src/main/resources/META-INF/resources/app/views/success.html,31
core/logic/src/main/java/org/apache/syncope/core/logic/ConfigurationLogic.java,31
core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/content/ContentExporter.java,31
core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/content/XMLContentExporter.java,31
client/console/src/main/java/org/apache/syncope/client/console/topology/TopologyNode.java,31
client/console/src/main/java/org/apache/syncope/client/console/topology/TopologyNodePanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/topology/TopologyTogglePanel.java,31
client/console/src/main/java/org/apache/syncope/client/console/wizards/resources/AbstractResourceWizardBuilder.java,31
client/enduser/src/main/resources/META-INF/resources/app/views/success.html,31
client/enduser/src/main/resources/META-INF/resources/app/js/directives/dynamicPlainAttribute.js,31
client/console/src/main/java/org/apache/syncope/client/console/wizards/any/Relationships.java,31
core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/AnyObjectDataBinderImpl.java,31
client/console/src/main/java/org/apache/syncope/client/console/approvals/ApprovalDirectoryPanel.java,31
