Num Training Releases,% Training,% Defective In Training,% Defective In Testing,Classifier,Balancing,Feature Selection,TP,FP,TN,FN,Precision,Recall,ROC Area,Kappa
7,0.9229074889867841,0.3054892601431981,0.02857142857142857,weka.classifiers.meta.FilteredClassifier,Yes,Yes,1,43,93,3,0.022727272727272728,0.25,0.6240808823529411,-0.011306532663316719
1,0.6276923076923077,0.22794117647058823,0.4834710743801653,weka.classifiers.meta.FilteredClassifier,Yes,Yes,46,18,107,71,0.71875,0.39316239316239315,0.6256410256410256,0.25282730867966413
2,0.5855855855855856,0.3230769230769231,0.3739130434782609,weka.classifiers.meta.FilteredClassifier,Yes,Yes,76,27,261,96,0.7378640776699029,0.4418604651162791,0.807937661498708,0.3787060218737646
4,0.8049311094996374,0.3441441441441441,0.3420074349442379,weka.classifiers.meta.FilteredClassifier,Yes,Yes,12,0,177,80,1.0,0.13043478260869565,0.9205047899778924,0.16485563489599517
5,0.9120370370370371,0.34372733865119653,0.2556390977443609,weka.classifiers.meta.FilteredClassifier,Yes,Yes,11,13,86,23,0.4583333333333333,0.3235294117647059,0.6483957219251337,0.21275896086813556
6,0.9021479713603818,0.335978835978836,0.024390243902439025,weka.classifiers.meta.FilteredClassifier,Yes,Yes,0,26,134,4,0.0,0.0,0.5078125,-0.044142614601018655
7,0.9229074889867841,0.3054892601431981,0.02857142857142857,weka.classifiers.meta.FilteredClassifier,Yes,Yes,1,15,121,3,0.0625,0.25,0.5266544117647058,0.05688622754491006
1,0.6276923076923077,0.22794117647058823,0.4834710743801653,weka.classifiers.meta.FilteredClassifier,Yes,Yes,29,16,109,88,0.6444444444444445,0.24786324786324787,0.5789401709401709,0.12227104694148015
2,0.5855855855855856,0.3230769230769231,0.3739130434782609,weka.classifiers.meta.FilteredClassifier,Yes,Yes,110,126,162,62,0.4661016949152542,0.6395348837209303,0.611656169250646,0.18795072115384626
4,0.8049311094996374,0.3441441441441441,0.3420074349442379,weka.classifiers.meta.FilteredClassifier,Yes,Yes,29,11,166,63,0.725,0.31521739130434784,0.6265352493244903,0.29280943583913605
5,0.9120370370370371,0.34372733865119653,0.2556390977443609,weka.classifiers.meta.FilteredClassifier,Yes,Yes,24,53,46,10,0.3116883116883117,0.7058823529411765,0.5852644087938206,0.12049963262307122
