Release Index,File,LOC,LOC Thouched,LOC Added,MAX LOC Added,AVERAGE LOC Added,Num Revisions,Num Authors,Churn,MAX Churn,AVERAGE Churn,ChgSet Size,MAX ChgSetSize,AVERAGE ChgSetSize,Buggy,Num Bugs
1,prism/src/main/java/org/apache/falcon/service/SLAMonitoringService.java,201,234,72,25,18.0,4,2,27,18,6.75,807,289,201.75,No,0
1,messaging/src/main/java/org/apache/falcon/messaging/EntityInstanceMessage.java,188,850,211,186,42.2,5,2,-3,3,-0.6,830,289,166.0,No,0
1,common/src/main/java/org/apache/airavat/entity/v0/ValidityType.java,129,304,150,121,50.0,3,1,148,121,49.333333333333336,73,34,24.333333333333332,No,0
1,client/src/main/java/org/apache/ivory/Tag.java,25,144,71,18,14.2,5,3,70,18,14.0,107,25,21.4,No,0
1,common/src/main/java/org/apache/ivory/util/RuntimeProperties.java,71,250,107,89,26.75,4,3,89,89,22.25,105,80,26.25,No,0
1,common/src/main/java/org/apache/falcon/entity/parser/CrossEntityValidations.java,124,192,56,29,14.0,4,2,16,10,4.0,848,289,212.0,No,0
1,prism/src/test/java/org/apache/falcon/aspect/LoggingAspectTest.java,66,190,46,34,11.5,4,2,-3,0,-0.75,807,289,201.75,No,0
1,common/src/main/java/org/apache/falcon/cleanup/FeedCleanupHandler.java,56,180,46,32,11.5,4,2,2,3,0.5,848,289,212.0,No,0
1,webapp/src/test/java/org/apache/ivory/logging/LogProviderTest.java,118,822,411,133,102.75,4,3,411,133,102.75,98,38,24.5,No,0
1,oozie/src/main/java/org/apache/ivory/oozie/coordinator/package-info.java,6,36,9,9,4.5,2,1,0,9,0.0,118,66,59.0,No,0
1,process/src/main/java/org/apache/ivory/mappers/DozerProvider.java,32,96,3,3,1.0,3,3,-42,2,-14.0,90,53,30.0,No,0
1,common/src/main/java/org/apache/ivory/entity/common/DateValidator.java,69,356,176,87,44.0,4,3,174,87,43.5,120,38,30.0,No,0
1,oozie/src/main/java/org/apache/oozie/client/CustomOozieClient.java,70,284,130,55,14.444444444444445,9,6,118,55,13.11111111111111,893,289,99.22222222222223,No,0
1,webapp/src/main/java/org/apache/ivory/aspect/LoggingAspect.java,23,104,46,31,11.5,4,4,40,31,10.0,57,25,14.25,No,0
1,oozie/src/main/java/org/apache/falcon/workflow/engine/OozieHouseKeepingService.java,69,110,30,17,7.5,4,2,5,3,1.25,798,289,199.5,No,0
1,client/src/main/java/org/apache/ivory/entity/v0/feed/Feed.java,397,1060,87,28,7.909090909090909,11,6,-356,28,-32.36363636363637,609,140,55.36363636363637,No,0
1,client/src/test/java/org/apache/ivory/cli/TestCLIParser.java,53,264,132,66,66.0,2,2,132,66,66.0,179,104,89.5,No,0
